LastTrackdt,VehId,VehNo,location.coordinates,location.type
2022-09-28T18:50:18.000Z,169,MH04-EP-836,"[72.971428,19.2652]",Point
2022-09-28T18:50:28.000Z,169,MH04-EP-836,"[72.971092,19.26512]",Point
2022-09-28T18:50:38.000Z,169,MH04-EP-836,"[72.970695,19.265053]",Point
2022-09-28T18:50:48.000Z,169,MH04-EP-836,"[72.970245,19.26495]",Point
2022-09-28T18:51:08.000Z,169,MH04-EP-836,"[72.969872,19.265203]",Point
2022-09-28T18:51:18.000Z,169,MH04-EP-836,"[72.969864,19.265198]",Point
2022-09-28T18:51:28.000Z,169,MH04-EP-836,"[72.969856,19.265194]",Point
2022-09-28T18:51:38.000Z,169,MH04-EP-836,"[72.969826,19.265335]",Point
2022-09-28T18:51:59.000Z,169,MH04-EP-836,"[72.969749,19.265791]",Point
2022-09-28T18:52:18.000Z,169,MH04-EP-836,"[72.969749,19.265793]",Point
2022-09-28T18:52:28.000Z,169,MH04-EP-836,"[72.969749,19.265793]",Point
2022-09-28T18:52:48.000Z,169,MH04-EP-836,"[72.969749,19.265791]",Point
2022-09-28T18:52:59.000Z,169,MH04-EP-836,"[72.969749,19.265791]",Point
2022-09-28T18:53:08.000Z,169,MH04-EP-836,"[72.969749,19.265766]",Point
2022-09-28T18:53:18.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:53:28.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:53:38.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:53:49.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:53:59.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:54:08.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:54:18.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:54:28.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:54:38.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:54:49.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:54:59.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:55:08.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:55:18.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:55:28.000Z,169,MH04-EP-836,"[72.969757,19.265759]",Point
2022-09-28T18:55:38.000Z,169,MH04-EP-836,"[72.969772,19.265766]",Point
2022-09-28T18:55:49.000Z,169,MH04-EP-836,"[72.96978,19.265766]",Point
2022-09-28T18:55:59.000Z,169,MH04-EP-836,"[72.969772,19.265762]",Point
2022-09-28T18:56:08.000Z,169,MH04-EP-836,"[72.969772,19.265757]",Point
2022-09-28T18:56:18.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:56:28.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:56:39.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:56:49.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:56:59.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:57:08.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:57:18.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:57:28.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:57:39.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:57:49.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:57:59.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:58:08.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:58:20.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:58:31.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:59:18.000Z,169,MH04-EP-836,"[72.969765,19.26576]",Point
2022-09-28T18:59:49.000Z,169,MH04-EP-836,"[72.969749,19.265764]",Point
2022-09-28T18:59:58.000Z,169,MH04-EP-836,"[72.969749,19.265764]",Point
2022-09-28T19:00:08.000Z,169,MH04-EP-836,"[72.969749,19.265764]",Point
2022-09-28T19:00:18.000Z,169,MH04-EP-836,"[72.969749,19.265764]",Point
2022-09-28T19:00:28.000Z,169,MH04-EP-836,"[72.969749,19.265764]",Point
2022-09-28T19:00:39.000Z,169,MH04-EP-836,"[72.969734,19.265783]",Point
2022-09-28T19:00:49.000Z,169,MH04-EP-836,"[72.969749,19.265827]",Point
2022-09-28T19:00:58.000Z,169,MH04-EP-836,"[72.969742,19.265821]",Point
2022-09-28T19:01:08.000Z,169,MH04-EP-836,"[72.969742,19.265779]",Point
2022-09-28T19:01:18.000Z,169,MH04-EP-836,"[72.969742,19.265753]",Point
2022-09-28T19:01:28.000Z,169,MH04-EP-836,"[72.969734,19.265776]",Point
2022-09-28T19:01:38.000Z,169,MH04-EP-836,"[72.969772,19.265781]",Point
2022-09-28T19:01:48.000Z,169,MH04-EP-836,"[72.96978,19.265812]",Point
2022-09-28T19:01:58.000Z,169,MH04-EP-836,"[72.96978,19.265797]",Point
2022-09-28T19:02:08.000Z,169,MH04-EP-836,"[72.969772,19.265762]",Point
2022-09-28T19:02:19.000Z,169,MH04-EP-836,"[72.96978,19.265762]",Point
2022-09-28T19:02:29.000Z,169,MH04-EP-836,"[72.96978,19.265747]",Point
2022-09-28T19:02:38.000Z,169,MH04-EP-836,"[72.969734,19.265753]",Point
2022-09-28T19:02:48.000Z,169,MH04-EP-836,"[72.969734,19.265753]",Point
2022-09-28T19:02:58.000Z,169,MH04-EP-836,"[72.969803,19.265776]",Point
2022-09-28T19:03:09.000Z,169,MH04-EP-836,"[72.969749,19.265753]",Point
2022-09-28T19:03:19.000Z,169,MH04-EP-836,"[72.969742,19.265753]",Point
2022-09-28T19:03:29.000Z,169,MH04-EP-836,"[72.969742,19.265753]",Point
2022-09-28T19:03:38.000Z,169,MH04-EP-836,"[72.969742,19.265776]",Point
2022-09-28T19:03:48.000Z,169,MH04-EP-836,"[72.969688,19.265778]",Point
2022-09-28T19:03:58.000Z,169,MH04-EP-836,"[72.96981,19.265812]",Point
2022-09-28T19:04:09.000Z,169,MH04-EP-836,"[72.96981,19.265802]",Point
2022-09-28T19:04:19.000Z,169,MH04-EP-836,"[72.969757,19.265772]",Point
2022-09-28T19:04:29.000Z,169,MH04-EP-836,"[72.969734,19.265764]",Point
2022-09-28T19:04:38.000Z,169,MH04-EP-836,"[72.969757,19.265776]",Point
2022-09-28T19:04:48.000Z,169,MH04-EP-836,"[72.969757,19.265774]",Point
2022-09-28T19:04:59.000Z,169,MH04-EP-836,"[72.969757,19.265778]",Point
2022-09-28T19:05:09.000Z,169,MH04-EP-836,"[72.969757,19.265778]",Point
2022-09-28T19:05:19.000Z,169,MH04-EP-836,"[72.969757,19.265778]",Point
2022-09-28T19:05:38.000Z,169,MH04-EP-836,"[72.969749,19.265785]",Point
2022-09-28T19:05:48.000Z,169,MH04-EP-836,"[72.969749,19.265783]",Point
2022-09-28T19:05:59.000Z,169,MH04-EP-836,"[72.969749,19.265783]",Point
2022-09-28T19:06:09.000Z,169,MH04-EP-836,"[72.969704,19.265774]",Point
2022-09-28T19:06:18.000Z,169,MH04-EP-836,"[72.969757,19.265804]",Point
2022-09-28T19:06:39.000Z,169,MH04-EP-836,"[72.969627,19.26585]",Point
2022-09-28T19:06:49.000Z,169,MH04-EP-836,"[72.969284,19.266237]",Point
2022-09-28T19:06:59.000Z,169,MH04-EP-836,"[72.969139,19.266155]",Point
2022-09-28T19:07:08.000Z,169,MH04-EP-836,"[72.969139,19.266163]",Point
2022-09-28T19:07:18.000Z,169,MH04-EP-836,"[72.969116,19.266176]",Point
2022-09-28T19:07:29.000Z,169,MH04-EP-836,"[72.969116,19.266174]",Point
2022-09-28T19:07:39.000Z,169,MH04-EP-836,"[72.969116,19.266188]",Point
2022-09-28T19:07:49.000Z,169,MH04-EP-836,"[72.969116,19.266171]",Point
2022-09-28T19:07:59.000Z,169,MH04-EP-836,"[72.969116,19.266169]",Point
2022-09-28T19:08:08.000Z,169,MH04-EP-836,"[72.969147,19.266157]",Point
2022-09-28T19:08:19.000Z,169,MH04-EP-836,"[72.969299,19.266197]",Point
2022-09-28T19:08:29.000Z,169,MH04-EP-836,"[72.969414,19.265951]",Point
2022-09-28T19:08:39.000Z,169,MH04-EP-836,"[72.969559,19.26568]",Point
2022-09-28T19:08:48.000Z,169,MH04-EP-836,"[72.969749,19.265471]",Point
2022-09-28T19:08:59.000Z,169,MH04-EP-836,"[72.969879,19.265104]",Point
2022-09-28T19:09:09.000Z,169,MH04-EP-836,"[72.969887,19.265074]",Point
2022-09-28T19:09:19.000Z,169,MH04-EP-836,"[72.969879,19.265087]",Point
2022-09-28T19:09:29.000Z,169,MH04-EP-836,"[72.969879,19.265087]",Point
2022-09-28T19:09:39.000Z,169,MH04-EP-836,"[72.969879,19.265087]",Point
2022-09-28T19:09:48.000Z,169,MH04-EP-836,"[72.969879,19.265087]",Point
2022-09-28T19:09:59.000Z,169,MH04-EP-836,"[72.969864,19.265142]",Point
2022-09-28T19:10:09.000Z,169,MH04-EP-836,"[72.969864,19.265142]",Point
2022-09-28T19:10:19.000Z,169,MH04-EP-836,"[72.969864,19.265142]",Point
2022-09-28T19:10:29.000Z,169,MH04-EP-836,"[72.969864,19.265142]",Point
2022-09-28T19:10:39.000Z,169,MH04-EP-836,"[72.969879,19.265118]",Point
2022-09-28T19:10:48.000Z,169,MH04-EP-836,"[72.969879,19.265116]",Point
2022-09-28T19:10:59.000Z,169,MH04-EP-836,"[72.969879,19.265116]",Point
2022-09-28T19:11:09.000Z,169,MH04-EP-836,"[72.969826,19.265066]",Point
2022-09-28T19:11:19.000Z,169,MH04-EP-836,"[72.969826,19.265066]",Point
2022-09-28T19:11:29.000Z,169,MH04-EP-836,"[72.969826,19.265066]",Point
2022-09-28T19:11:39.000Z,169,MH04-EP-836,"[72.96991,19.264969]",Point
2022-09-28T19:11:49.000Z,169,MH04-EP-836,"[72.970024,19.264969]",Point
2022-09-28T19:11:59.000Z,169,MH04-EP-836,"[72.970161,19.264891]",Point
2022-09-28T19:12:09.000Z,169,MH04-EP-836,"[72.970024,19.264748]",Point
2022-09-28T19:12:18.000Z,169,MH04-EP-836,"[72.969841,19.264687]",Point
2022-09-28T19:12:29.000Z,169,MH04-EP-836,"[72.969673,19.264606]",Point
2022-09-28T19:12:39.000Z,169,MH04-EP-836,"[72.969475,19.26449]",Point
2022-09-28T19:12:49.000Z,169,MH04-EP-836,"[72.969238,19.264393]",Point
2022-09-28T19:12:59.000Z,169,MH04-EP-836,"[72.96904,19.264284]",Point
2022-09-28T19:13:19.000Z,169,MH04-EP-836,"[72.968735,19.264133]",Point
2022-09-28T19:13:40.000Z,169,MH04-EP-836,"[72.968468,19.264008]",Point
2022-09-28T19:13:49.000Z,169,MH04-EP-836,"[72.968369,19.263975]",Point
2022-09-28T19:13:59.000Z,169,MH04-EP-836,"[72.968307,19.263992]",Point
2022-09-28T19:14:09.000Z,169,MH04-EP-836,"[72.968307,19.263992]",Point
2022-09-28T19:14:19.000Z,169,MH04-EP-836,"[72.968353,19.263943]",Point
2022-09-28T19:14:30.000Z,169,MH04-EP-836,"[72.968323,19.263918]",Point
2022-09-28T19:14:39.000Z,169,MH04-EP-836,"[72.9683,19.263887]",Point
2022-09-28T19:14:49.000Z,169,MH04-EP-836,"[72.968239,19.263857]",Point
2022-09-28T19:14:59.000Z,169,MH04-EP-836,"[72.968231,19.263901]",Point
2022-09-28T19:15:20.000Z,169,MH04-EP-836,"[72.968231,19.263945]",Point
2022-09-28T19:15:29.000Z,169,MH04-EP-836,"[72.968231,19.263945]",Point
2022-09-28T19:15:39.000Z,169,MH04-EP-836,"[72.968231,19.263945]",Point
2022-09-28T19:15:49.000Z,169,MH04-EP-836,"[72.968254,19.263941]",Point
2022-09-28T19:15:59.000Z,169,MH04-EP-836,"[72.968246,19.263968]",Point
2022-09-28T19:16:10.000Z,169,MH04-EP-836,"[72.968155,19.263931]",Point
2022-09-28T19:16:20.000Z,169,MH04-EP-836,"[72.967995,19.263929]",Point
2022-09-28T19:16:29.000Z,169,MH04-EP-836,"[72.967873,19.26396]",Point
2022-09-28T19:16:39.000Z,169,MH04-EP-836,"[72.967705,19.264196]",Point
2022-09-28T19:16:50.000Z,169,MH04-EP-836,"[72.967537,19.264524]",Point
2022-09-28T19:17:00.000Z,169,MH04-EP-836,"[72.967514,19.264639]",Point
2022-09-28T19:17:09.000Z,169,MH04-EP-836,"[72.967453,19.264839]",Point
2022-09-28T19:17:19.000Z,169,MH04-EP-836,"[72.967346,19.265158]",Point
2022-09-28T19:17:30.000Z,169,MH04-EP-836,"[72.967102,19.265627]",Point
2022-09-28T19:17:39.000Z,169,MH04-EP-836,"[72.966919,19.266083]",Point
2022-09-28T19:17:49.000Z,169,MH04-EP-836,"[72.966736,19.266558]",Point
2022-09-28T19:18:00.000Z,169,MH04-EP-836,"[72.966545,19.267029]",Point
2022-09-28T19:18:10.000Z,169,MH04-EP-836,"[72.966415,19.267456]",Point
2022-09-28T19:18:19.000Z,169,MH04-EP-836,"[72.966263,19.267906]",Point
2022-09-28T19:18:30.000Z,169,MH04-EP-836,"[72.965996,19.268242]",Point
2022-09-28T19:18:40.000Z,169,MH04-EP-836,"[72.965874,19.268454]",Point
2022-09-28T19:18:50.000Z,169,MH04-EP-836,"[72.965759,19.268698]",Point
2022-09-28T19:18:59.000Z,169,MH04-EP-836,"[72.965714,19.268751]",Point
2022-09-28T19:19:09.000Z,169,MH04-EP-836,"[72.965591,19.268963]",Point
2022-09-28T19:19:20.000Z,169,MH04-EP-836,"[72.965462,19.269211]",Point
2022-09-28T19:19:30.000Z,169,MH04-EP-836,"[72.96534,19.269411]",Point
2022-09-28T19:19:40.000Z,169,MH04-EP-836,"[72.965263,19.269615]",Point
2022-09-28T19:19:49.000Z,169,MH04-EP-836,"[72.96521,19.26973]",Point
2022-09-28T19:20:00.000Z,169,MH04-EP-836,"[72.965202,19.269737]",Point
2022-09-28T19:20:10.000Z,169,MH04-EP-836,"[72.965225,19.269743]",Point
2022-09-28T19:20:20.000Z,169,MH04-EP-836,"[72.965179,19.269718]",Point
2022-09-28T19:20:29.000Z,169,MH04-EP-836,"[72.965157,19.269928]",Point
2022-09-28T19:20:39.000Z,169,MH04-EP-836,"[72.965073,19.269962]",Point
2022-09-28T19:20:50.000Z,169,MH04-EP-836,"[72.96505,19.269888]",Point
2022-09-28T19:21:00.000Z,169,MH04-EP-836,"[72.965034,19.269899]",Point
2022-09-28T19:21:10.000Z,169,MH04-EP-836,"[72.965096,19.269859]",Point
2022-09-28T19:21:19.000Z,169,MH04-EP-836,"[72.965111,19.269873]",Point
2022-09-28T19:21:30.000Z,169,MH04-EP-836,"[72.96505,19.269861]",Point
2022-09-28T19:21:50.000Z,169,MH04-EP-836,"[72.96505,19.269911]",Point
2022-09-28T19:22:00.000Z,169,MH04-EP-836,"[72.965042,19.27]",Point
2022-09-28T19:22:09.000Z,169,MH04-EP-836,"[72.965141,19.270107]",Point
2022-09-28T19:22:20.000Z,169,MH04-EP-836,"[72.96524,19.27021]",Point
2022-09-28T19:22:40.000Z,169,MH04-EP-836,"[72.965645,19.270531]",Point
2022-09-28T19:23:00.000Z,169,MH04-EP-836,"[72.966187,19.270744]",Point
2022-09-28T19:23:10.000Z,169,MH04-EP-836,"[72.966454,19.270855]",Point
2022-09-28T19:23:20.000Z,169,MH04-EP-836,"[72.96669,19.271015]",Point
2022-09-28T19:23:30.000Z,169,MH04-EP-836,"[72.966911,19.27107]",Point
2022-09-28T19:23:40.000Z,169,MH04-EP-836,"[72.967133,19.271072]",Point
2022-09-28T19:23:50.000Z,169,MH04-EP-836,"[72.967415,19.271057]",Point
2022-09-28T19:24:00.000Z,169,MH04-EP-836,"[72.967667,19.271063]",Point
2022-09-28T19:24:10.000Z,169,MH04-EP-836,"[72.967934,19.271049]",Point
2022-09-28T19:24:20.000Z,169,MH04-EP-836,"[72.968102,19.271023]",Point
2022-09-28T19:24:30.000Z,169,MH04-EP-836,"[72.9683,19.270983]",Point
2022-09-28T19:24:40.000Z,169,MH04-EP-836,"[72.968468,19.270981]",Point
2022-09-28T19:24:50.000Z,169,MH04-EP-836,"[72.968735,19.270929]",Point
2022-09-28T19:25:00.000Z,169,MH04-EP-836,"[72.969086,19.270821]",Point
2022-09-28T19:25:10.000Z,169,MH04-EP-836,"[72.969337,19.270712]",Point
2022-09-28T19:25:20.000Z,169,MH04-EP-836,"[72.969673,19.270714]",Point
2022-09-28T19:25:31.000Z,169,MH04-EP-836,"[72.969994,19.270662]",Point
2022-09-28T19:25:40.000Z,169,MH04-EP-836,"[72.970337,19.270607]",Point
2022-09-28T19:25:50.000Z,169,MH04-EP-836,"[72.970619,19.270544]",Point
2022-09-28T19:26:00.000Z,169,MH04-EP-836,"[72.970863,19.270523]",Point
2022-09-28T19:26:11.000Z,169,MH04-EP-836,"[72.971138,19.270508]",Point
2022-09-28T19:26:20.000Z,169,MH04-EP-836,"[72.971298,19.270533]",Point
2022-09-28T19:26:30.000Z,169,MH04-EP-836,"[72.971367,19.270515]",Point
2022-09-28T19:26:40.000Z,169,MH04-EP-836,"[72.971313,19.270348]",Point
2022-09-28T19:26:51.000Z,169,MH04-EP-836,"[72.971077,19.270292]",Point
2022-09-28T19:27:01.000Z,169,MH04-EP-836,"[72.971069,19.270315]",Point
2022-09-28T19:27:10.000Z,169,MH04-EP-836,"[72.971085,19.270332]",Point
2022-09-28T19:27:20.000Z,169,MH04-EP-836,"[72.971092,19.270367]",Point
2022-09-28T19:27:30.000Z,169,MH04-EP-836,"[72.971046,19.270386]",Point
2022-09-28T19:27:41.000Z,169,MH04-EP-836,"[72.971046,19.270416]",Point
2022-09-28T19:27:51.000Z,169,MH04-EP-836,"[72.971054,19.270395]",Point
2022-09-28T19:28:00.000Z,169,MH04-EP-836,"[72.971069,19.270384]",Point
2022-09-28T19:28:10.000Z,169,MH04-EP-836,"[72.971062,19.270351]",Point
2022-09-28T19:28:20.000Z,169,MH04-EP-836,"[72.971024,19.27034]",Point
2022-09-28T19:28:31.000Z,169,MH04-EP-836,"[72.971024,19.270361]",Point
2022-09-28T19:28:41.000Z,169,MH04-EP-836,"[72.971069,19.270351]",Point
2022-09-28T19:28:51.000Z,169,MH04-EP-836,"[72.971062,19.270329]",Point
2022-09-28T19:29:00.000Z,169,MH04-EP-836,"[72.971069,19.270346]",Point
2022-09-28T19:29:11.000Z,169,MH04-EP-836,"[72.971062,19.270351]",Point
2022-09-28T19:29:21.000Z,169,MH04-EP-836,"[72.971062,19.270351]",Point
2022-09-28T19:29:31.000Z,169,MH04-EP-836,"[72.971062,19.270351]",Point
2022-09-28T19:29:41.000Z,169,MH04-EP-836,"[72.971077,19.270275]",Point
2022-09-28T19:29:50.000Z,169,MH04-EP-836,"[72.971046,19.270294]",Point
2022-09-28T19:30:00.000Z,169,MH04-EP-836,"[72.971092,19.270338]",Point
2022-09-28T19:30:11.000Z,169,MH04-EP-836,"[72.971062,19.270317]",Point
2022-09-28T19:30:21.000Z,169,MH04-EP-836,"[72.971085,19.270308]",Point
2022-09-28T19:30:31.000Z,169,MH04-EP-836,"[72.971115,19.270334]",Point
2022-09-28T19:30:40.000Z,169,MH04-EP-836,"[72.971069,19.270382]",Point
2022-09-28T19:30:50.000Z,169,MH04-EP-836,"[72.971069,19.270386]",Point
2022-09-28T19:31:00.000Z,169,MH04-EP-836,"[72.971115,19.270355]",Point
2022-09-28T19:31:11.000Z,169,MH04-EP-836,"[72.971115,19.270369]",Point
2022-09-28T19:31:21.000Z,169,MH04-EP-836,"[72.971115,19.270382]",Point
2022-09-28T19:31:31.000Z,169,MH04-EP-836,"[72.971115,19.270403]",Point
2022-09-28T19:31:40.000Z,169,MH04-EP-836,"[72.971054,19.270313]",Point
2022-09-28T19:31:50.000Z,169,MH04-EP-836,"[72.971039,19.2703]",Point
2022-09-28T19:32:01.000Z,169,MH04-EP-836,"[72.971039,19.2703]",Point
2022-09-28T19:32:11.000Z,169,MH04-EP-836,"[72.971039,19.2703]",Point
2022-09-28T19:32:21.000Z,169,MH04-EP-836,"[72.971062,19.270348]",Point
2022-09-28T19:32:30.000Z,169,MH04-EP-836,"[72.971062,19.27035]",Point
2022-09-28T19:32:51.000Z,169,MH04-EP-836,"[72.971077,19.270348]",Point
2022-09-28T19:33:01.000Z,169,MH04-EP-836,"[72.971077,19.27035]",Point
2022-09-28T19:33:11.000Z,169,MH04-EP-836,"[72.971085,19.270363]",Point
2022-09-28T19:33:21.000Z,169,MH04-EP-836,"[72.971008,19.270372]",Point
2022-09-28T19:33:31.000Z,169,MH04-EP-836,"[72.970856,19.270363]",Point
2022-09-28T19:33:41.000Z,169,MH04-EP-836,"[72.97065,19.270348]",Point
2022-09-28T19:33:51.000Z,169,MH04-EP-836,"[72.970398,19.27038]",Point
2022-09-28T19:34:01.000Z,169,MH04-EP-836,"[72.970154,19.270445]",Point
2022-09-28T19:34:11.000Z,169,MH04-EP-836,"[72.969879,19.270483]",Point
2022-09-28T19:34:21.000Z,169,MH04-EP-836,"[72.969559,19.270592]",Point
2022-09-28T19:34:31.000Z,169,MH04-EP-836,"[72.969231,19.270638]",Point
2022-09-28T19:34:41.000Z,169,MH04-EP-836,"[72.968864,19.270678]",Point
2022-09-28T19:34:50.000Z,169,MH04-EP-836,"[72.968498,19.270714]",Point
2022-09-28T19:35:01.000Z,169,MH04-EP-836,"[72.968201,19.270823]",Point
2022-09-28T19:35:11.000Z,169,MH04-EP-836,"[72.96788,19.270855]",Point
2022-09-28T19:35:21.000Z,169,MH04-EP-836,"[72.967575,19.270929]",Point
2022-09-28T19:35:31.000Z,169,MH04-EP-836,"[72.967354,19.270983]",Point
2022-09-28T19:35:41.000Z,169,MH04-EP-836,"[72.967361,19.270988]",Point
2022-09-28T19:35:51.000Z,169,MH04-EP-836,"[72.967346,19.271036]",Point
2022-09-28T19:36:01.000Z,169,MH04-EP-836,"[72.967239,19.271053]",Point
2022-09-28T19:36:11.000Z,169,MH04-EP-836,"[72.96711,19.270996]",Point
2022-09-28T19:36:21.000Z,169,MH04-EP-836,"[72.966957,19.270952]",Point
2022-09-28T19:36:31.000Z,169,MH04-EP-836,"[72.966858,19.270958]",Point
2022-09-28T19:36:41.000Z,169,MH04-EP-836,"[72.966675,19.270863]",Point
2022-09-28T19:36:51.000Z,169,MH04-EP-836,"[72.96637,19.27075]",Point
2022-09-28T19:37:01.000Z,169,MH04-EP-836,"[72.966133,19.270639]",Point
2022-09-28T19:37:21.000Z,169,MH04-EP-836,"[72.965714,19.270489]",Point
2022-09-28T19:37:31.000Z,169,MH04-EP-836,"[72.96553,19.270317]",Point
2022-09-28T19:37:41.000Z,169,MH04-EP-836,"[72.965508,19.27022]",Point
2022-09-28T19:37:51.000Z,169,MH04-EP-836,"[72.965469,19.270224]",Point
2022-09-28T19:38:01.000Z,169,MH04-EP-836,"[72.965469,19.270224]",Point
2022-09-28T19:38:11.000Z,169,MH04-EP-836,"[72.965446,19.270189]",Point
2022-09-28T19:38:31.000Z,169,MH04-EP-836,"[72.965446,19.270178]",Point
2022-09-28T19:38:41.000Z,169,MH04-EP-836,"[72.96563,19.270172]",Point
2022-09-28T19:39:02.000Z,169,MH04-EP-836,"[72.965553,19.270124]",Point
2022-09-28T19:39:11.000Z,169,MH04-EP-836,"[72.965393,19.270086]",Point
2022-09-28T19:39:21.000Z,169,MH04-EP-836,"[72.965233,19.269978]",Point
2022-09-28T19:39:31.000Z,169,MH04-EP-836,"[72.965355,19.269772]",Point
2022-09-28T19:39:42.000Z,169,MH04-EP-836,"[72.965576,19.269402]",Point
2022-09-28T19:40:11.000Z,169,MH04-EP-836,"[72.965851,19.268843]",Point
2022-09-28T19:40:22.000Z,169,MH04-EP-836,"[72.966095,19.268503]",Point
2022-09-28T19:40:31.000Z,169,MH04-EP-836,"[72.966316,19.268204]",Point
2022-09-28T19:40:41.000Z,169,MH04-EP-836,"[72.96653,19.267702]",Point
2022-09-28T19:40:52.000Z,169,MH04-EP-836,"[72.966743,19.267141]",Point
2022-09-28T19:41:01.000Z,169,MH04-EP-836,"[72.966904,19.266727]",Point
2022-09-28T19:41:11.000Z,169,MH04-EP-836,"[72.966888,19.266609]",Point
2022-09-28T19:41:21.000Z,169,MH04-EP-836,"[72.967041,19.266312]",Point
2022-09-28T19:41:32.000Z,169,MH04-EP-836,"[72.9673,19.265966]",Point
2022-09-28T19:41:51.000Z,169,MH04-EP-836,"[72.967377,19.26569]",Point
2022-09-28T19:42:01.000Z,169,MH04-EP-836,"[72.967369,19.265684]",Point
2022-09-28T19:42:12.000Z,169,MH04-EP-836,"[72.967369,19.265684]",Point
2022-09-28T19:42:22.000Z,169,MH04-EP-836,"[72.967361,19.265608]",Point
2022-09-28T19:42:31.000Z,169,MH04-EP-836,"[72.967484,19.265333]",Point
2022-09-28T19:42:41.000Z,169,MH04-EP-836,"[72.967644,19.264997]",Point
2022-09-28T19:42:52.000Z,169,MH04-EP-836,"[72.967751,19.264627]",Point
2022-09-28T19:43:02.000Z,169,MH04-EP-836,"[72.967896,19.264338]",Point
2022-09-28T19:43:11.000Z,169,MH04-EP-836,"[72.967888,19.264254]",Point
2022-09-28T19:43:21.000Z,169,MH04-EP-836,"[72.96788,19.264282]",Point
2022-09-28T19:43:32.000Z,169,MH04-EP-836,"[72.967888,19.264282]",Point
2022-09-28T19:43:52.000Z,169,MH04-EP-836,"[72.967918,19.264217]",Point
2022-09-28T19:44:01.000Z,169,MH04-EP-836,"[72.967934,19.264217]",Point
2022-09-28T19:44:11.000Z,169,MH04-EP-836,"[72.967949,19.264177]",Point
2022-09-28T19:44:22.000Z,169,MH04-EP-836,"[72.967987,19.263952]",Point
2022-09-28T19:44:32.000Z,169,MH04-EP-836,"[72.968132,19.263723]",Point
2022-09-28T19:44:42.000Z,169,MH04-EP-836,"[72.968201,19.263409]",Point
2022-09-28T19:45:02.000Z,169,MH04-EP-836,"[72.968475,19.262768]",Point
2022-09-28T19:45:12.000Z,169,MH04-EP-836,"[72.968445,19.262762]",Point
2022-09-28T19:45:22.000Z,169,MH04-EP-836,"[72.968651,19.262753]",Point
2022-09-28T19:45:31.000Z,169,MH04-EP-836,"[72.968719,19.262743]",Point
2022-09-28T19:45:41.000Z,169,MH04-EP-836,"[72.968697,19.26244]",Point
2022-09-28T19:45:52.000Z,169,MH04-EP-836,"[72.968704,19.262007]",Point
2022-09-28T19:46:11.000Z,169,MH04-EP-836,"[72.96888,19.26112]",Point
2022-09-28T19:46:22.000Z,169,MH04-EP-836,"[72.969315,19.260427]",Point
2022-09-28T19:46:41.000Z,169,MH04-EP-836,"[72.969887,19.259409]",Point
2022-09-28T19:46:52.000Z,169,MH04-EP-836,"[72.969902,19.25926]",Point
2022-09-28T19:47:02.000Z,169,MH04-EP-836,"[72.969887,19.259211]",Point
2022-09-28T19:47:12.000Z,169,MH04-EP-836,"[72.970001,19.258865]",Point
2022-09-28T19:47:21.000Z,169,MH04-EP-836,"[72.970238,19.258425]",Point
2022-09-28T19:47:32.000Z,169,MH04-EP-836,"[72.970421,19.257845]",Point
2022-09-28T19:47:42.000Z,169,MH04-EP-836,"[72.970657,19.257301]",Point
2022-09-28T19:47:51.000Z,169,MH04-EP-836,"[72.970665,19.257038]",Point
