LastTrackdt,location.coordinates,location.type
2022-09-28T12:21:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:21:42.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:21:51.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:22:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:22:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:22:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:22:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:22:41.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:22:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:23:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:23:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:23:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:23:42.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:23:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:24:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:24:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:24:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:24:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:24:42.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:24:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:25:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:25:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:25:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:25:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:25:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:25:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:26:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:26:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:26:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:26:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:26:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:26:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:27:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:27:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:27:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:27:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:27:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:27:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:28:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:28:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:28:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:28:32.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:28:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:28:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:29:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:29:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:29:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:29:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:29:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:29:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:30:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:30:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:30:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:30:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:30:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:30:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:31:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:31:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:31:22.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:31:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:31:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:32:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:32:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:32:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:32:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:32:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:32:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:33:12.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:33:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:33:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:33:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:33:52.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:34:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:34:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:34:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:34:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:34:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:34:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:35:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:35:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:35:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:35:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:35:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:35:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:36:02.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:36:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:36:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:36:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:36:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:36:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:37:03.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:37:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:37:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:37:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:37:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:37:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:38:03.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:38:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:38:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:38:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:38:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:38:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:39:03.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:39:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:39:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:39:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:39:43.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:39:53.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:40:03.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:40:13.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:40:23.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:40:33.000Z,"[72.968674,19.266804]",Point
2022-09-28T12:40:43.000Z,"[72.968674,19.26689]",Point
2022-09-28T12:40:54.000Z,"[72.968941,19.267094]",Point
2022-09-28T12:41:03.000Z,"[72.968964,19.267233]",Point
2022-09-28T12:41:13.000Z,"[72.968964,19.267233]",Point
2022-09-28T12:41:23.000Z,"[72.968971,19.267208]",Point
2022-09-28T12:41:33.000Z,"[72.968987,19.267139]",Point
2022-09-28T12:41:43.000Z,"[72.96917,19.266832]",Point
2022-09-28T12:41:53.000Z,"[72.969261,19.266447]",Point
2022-09-28T12:42:03.000Z,"[72.969315,19.266199]",Point
2022-09-28T12:42:13.000Z,"[72.969322,19.26618]",Point
2022-09-28T12:42:23.000Z,"[72.969322,19.26618]",Point
2022-09-28T12:42:34.000Z,"[72.969322,19.26618]",Point
2022-09-28T12:42:43.000Z,"[72.96933,19.266191]",Point
2022-09-28T12:42:53.000Z,"[72.969345,19.266251]",Point
2022-09-28T12:43:03.000Z,"[72.969345,19.266251]",Point
2022-09-28T12:43:13.000Z,"[72.969345,19.266251]",Point
2022-09-28T12:43:24.000Z,"[72.969322,19.266285]",Point
2022-09-28T12:43:34.000Z,"[72.969284,19.266237]",Point
2022-09-28T12:43:43.000Z,"[72.969269,19.266232]",Point
2022-09-28T12:43:53.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:44:03.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:44:13.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:44:24.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:44:34.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:44:43.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:44:53.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:45:03.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:45:14.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:45:24.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:45:34.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:45:43.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:45:53.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:46:03.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:46:14.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:46:24.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:46:34.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:46:43.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:46:53.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:47:03.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:47:14.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:47:24.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:47:34.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:47:43.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:47:53.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:48:04.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:48:14.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:48:24.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:48:34.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:48:43.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:48:53.000Z,"[72.969276,19.266241]",Point
2022-09-28T12:49:14.000Z,"[72.969322,19.266258]",Point
2022-09-28T12:49:24.000Z,"[72.969322,19.266258]",Point
2022-09-28T12:49:34.000Z,"[72.969322,19.266258]",Point
2022-09-28T12:49:43.000Z,"[72.969322,19.266258]",Point
2022-09-28T12:49:53.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:50:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:50:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:50:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:50:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:50:43.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:50:53.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:51:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:51:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:51:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:51:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:51:44.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:51:53.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:52:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:52:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:52:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:52:44.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:52:53.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:53:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:53:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:53:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:53:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:53:44.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:53:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:54:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:54:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:54:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:54:44.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:54:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:55:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:55:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:55:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:55:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:55:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:55:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:56:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:56:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:56:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:56:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:56:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:56:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:57:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:57:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:57:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:57:34.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:57:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:58:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:58:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:58:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:58:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:58:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:58:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:59:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:59:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:59:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:59:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:59:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T12:59:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:00:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:00:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:00:24.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:00:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:00:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:00:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:01:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:01:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:01:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:01:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:01:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:02:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:02:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:02:25.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:02:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:02:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:02:54.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:03:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:03:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:03:25.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:03:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:03:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:03:55.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:04:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:04:14.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:04:25.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:04:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:04:55.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:05:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:05:15.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:05:25.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:05:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:05:45.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:05:55.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:06:04.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:06:15.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:06:25.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:06:35.000Z,"[72.969238,19.266212]",Point
2022-09-28T13:06:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:06:55.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:07:04.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:07:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:07:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:07:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:07:55.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:08:05.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:08:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:08:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:08:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:08:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:08:55.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:09:05.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:09:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:09:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:09:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:09:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:09:55.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:10:05.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:10:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:10:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:10:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:10:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:10:55.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:11:05.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:11:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:11:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:11:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:11:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:11:55.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:12:05.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:12:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:12:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:12:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:12:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:12:56.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:13:06.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:13:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:13:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:13:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:13:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:13:56.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:14:06.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:14:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:14:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:14:45.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:14:56.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:15:06.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:15:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:15:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:15:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:15:46.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:15:56.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:16:06.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:16:15.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:16:25.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:16:35.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:16:46.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:16:56.000Z,"[72.969337,19.26623]",Point
2022-09-28T13:17:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:17:15.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:17:25.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:17:35.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:17:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:17:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:18:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:18:15.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:18:25.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:18:35.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:18:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:18:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:19:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:19:15.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:19:25.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:19:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:19:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:19:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:20:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:20:15.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:20:25.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:20:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:20:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:20:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:21:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:21:15.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:21:25.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:21:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:21:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:21:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:22:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:22:16.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:22:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:22:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:22:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:22:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:23:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:23:16.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:23:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:23:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:23:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:23:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:24:15.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:24:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:24:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:24:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:25:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:25:17.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:25:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:25:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:25:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:25:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:26:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:26:17.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:26:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:26:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:26:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:26:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:27:06.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:27:17.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:27:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:27:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:27:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:28:07.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:28:17.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:28:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:28:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:28:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:28:56.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:29:07.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:29:17.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:29:26.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:29:36.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:29:46.000Z,"[72.969238,19.266232]",Point
2022-09-28T13:29:56.000Z,"[72.969238,19.266232]",Point
