geometry,geometry1,longitude,latitude,highway,name,operator,position,public_transport,ref,route_direction,route_num
Feature,Point,72.9723394,19.1846352,bus_stop,Gaondevi Mandir Kopri,Thane Municipal Transport,52,platform,2141,0,57
Feature,Point,72.9766758,19.1851236,bus_stop,Thane Station East Kopri,Thane Municipal Transport,53,platform,2142,0,57
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,2143,1,59
Feature,Point,72.9767117,19.1937988,bus_stop,Talao Pali / Jambhali Naka,Thane Municipal Transport,2,platform,2144,1,59
Feature,Point,72.9772442,19.1971033,bus_stop,Tembhi Naka / Court Naka,Thane Municipal Transport,3,platform,2145,1,59
Feature,Point,72.9773807,19.1991859,bus_stop,Civil Hospital,Thane Municipal Transport,4,platform,2146,1,59
Feature,Point,72.977753,19.2017996,bus_stop,School No 7,Thane Municipal Transport,5,platform,2147,1,59
Feature,Point,72.9780117,19.2029432,bus_stop,Uthalsar,Thane Municipal Transport,6,platform,2148,1,59
Feature,Point,72.977186,19.2073087,bus_stop,Castel Mil,Thane Municipal Transport,7,platform,2149,1,59
Feature,Point,72.9770195,19.209353,bus_stop,Gokul Nagar,Thane Municipal Transport,8,platform,2150,1,59
Feature,Point,72.9771207,19.2108317,bus_stop,Muktai Nagar,Thane Municipal Transport,9,platform,2151,1,59
Feature,Point,72.9763113,19.21451,bus_stop,Oswal Park,Thane Municipal Transport,10,platform,2152,1,59
Feature,Point,72.9740075,19.2162665,bus_stop,Subhash Nagar,Thane Municipal Transport,11,platform,2153,1,59
Feature,Point,72.9718854,19.2169653,bus_stop,Voltas Gate,Thane Municipal Transport,12,platform,2154,1,59
Feature,Point,72.9703677,19.2180513,bus_stop,Gandhi Nagar,Thane Municipal Transport,13,platform,2155,1,59
Feature,Point,72.9701459,19.2202499,bus_stop,Jawahar Nagar,Thane Municipal Transport,14,platform,2156,1,59
Feature,Point,72.9698045,19.2218618,bus_stop,Vasant Vihar,Thane Municipal Transport,15,platform,2157,1,59
Feature,Point,72.9719034,19.2225821,bus_stop,Dharmveer Ngar / Happy Valley,Thane Municipal Transport,16,platform,2158,1,59
Feature,Point,72.973132,19.222475,bus_stop,Tulsidham,Thane Municipal Transport,17,platform,2159,1,59
Feature,Point,72.9739778,19.226167,bus_stop,Hyde Park,Thane Municipal Transport,18,platform,2160,1,59
Feature,Point,72.9740894,19.2262781,bus_stop,Hyde Park,Thane Municipal Transport,1,platform,2161,0,59
Feature,Point,72.9733084,19.2223722,bus_stop,Tulshidham,Thane Municipal Transport,2,platform,2162,0,59
Feature,Point,72.9718902,19.2225063,bus_stop,Dharamvir Nagar / Happy Valley Circle,Thane Municipal Transport,3,platform,2163,0,59
Feature,Point,72.969897,19.2222487,bus_stop,Vasant Vihar,Thane Municipal Transport,4,platform,2164,0,59
Feature,Point,72.9704344,19.2203596,bus_stop,Jawahar Nagar,Thane Municipal Transport,5,platform,2165,0,59
Feature,Point,72.9702766,19.2183604,bus_stop,Gandhi Nagar,Thane Municipal Transport,6,platform,2166,0,59
Feature,Point,72.971553,19.2171792,bus_stop,Voltas Gate,Thane Municipal Transport,7,platform,2167,0,59
Feature,Point,72.9761171,19.2148088,bus_stop,Oswal Park,Thane Municipal Transport,8,platform,2168,0,59
Feature,Point,72.9781357,19.2157391,bus_stop,Ashapura Mandir,Thane Municipal Transport,9,platform,2169,0,59
Feature,Point,72.9779953,19.2143165,bus_stop,Majiwada Naka,Thane Municipal Transport,10,platform,2170,0,59
Feature,Point,72.977273,19.2105733,bus_stop,Muktai Nagar,Thane Municipal Transport,11,platform,2171,0,59
Feature,Point,72.9771344,19.2088866,bus_stop,Gokul Nagar,Thane Municipal Transport,12,platform,2172,0,59
Feature,Point,72.9774933,19.2071086,bus_stop,Ambika Yoga Kutir,Thane Municipal Transport,13,platform,2173,0,59
Feature,Point,72.9781601,19.2031992,bus_stop,Uthalsar,Thane Municipal Transport,14,platform,2174,0,59
Feature,Point,72.9778493,19.2019207,bus_stop,School No 7,Thane Municipal Transport,15,platform,2175,0,59
Feature,Point,72.977958,19.1991445,bus_stop,Civil Hospital,Thane Municipal Transport,16,platform,2176,0,59
Feature,Point,72.9799694,19.1979215,bus_stop,Central Maidan,Thane Municipal Transport,17,platform,2177,0,59
Feature,Point,72.9785375,19.1970467,bus_stop,Court Naka,Thane Municipal Transport,18,platform,2178,0,59
Feature,Point,72.9779027,19.1946244,bus_stop,Jambhali Naka,Thane Municipal Transport,19,platform,2179,0,59
Feature,Point,72.9769165,19.1905222,bus_stop,Prabhat Cinema,Thane Municipal Transport,20,platform,2180,0,59
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,21,platform,2181,0,59
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,2182,1,95
Feature,Point,72.9717259,19.1876075,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,2,platform,2183,1,95
Feature,Point,72.9675359,19.1882123,bus_stop,Shahu Maharaj Market,Thane Municipal Transport,3,platform,2184,1,95
Feature,Point,72.9676913,19.1904629,bus_stop,Hari Nivas,Thane Municipal Transport,4,platform,2185,1,95
Feature,Point,72.9704377,19.1943864,bus_stop,Vandana Cinema,Thane Municipal Transport,5,platform,2186,1,95
Feature,Point,72.9717124,19.1984537,bus_stop,Makhamali Talav,Thane Municipal Transport,6,platform,2187,1,95
Feature,Point,72.9732915,19.2007721,bus_stop,St Work Shop,Thane Municipal Transport,7,platform,2188,1,95
Feature,Point,72.9760098,19.2025686,bus_stop,Bramhala Talav / Manorpada,Thane Municipal Transport,8,platform,2189,1,95
Feature,Point,72.9771622,19.2040661,bus_stop,Kolbad,Thane Municipal Transport,9,platform,2190,1,95
Feature,Point,72.9771844,19.2073084,bus_stop,Castel Mil,Thane Municipal Transport,10,platform,2191,1,95
Feature,Point,72.9770191,19.209352,bus_stop,Gokul Nagar,Thane Municipal Transport,11,platform,2192,1,95
Feature,Point,72.9771197,19.2108307,bus_stop,Muktai Nagar,Thane Municipal Transport,12,platform,2193,1,95
Feature,Point,72.9773374,19.2144882,bus_stop,Majiwada Naka,Thane Municipal Transport,13,platform,2194,1,95
Feature,Point,72.9777802,19.2162564,bus_stop,Ashapura Mandir,Thane Municipal Transport,14,platform,2195,1,95
Feature,Point,72.9775211,19.2210934,bus_stop,Kapurbavdi,Thane Municipal Transport,15,platform,2196,1,95
Feature,Point,72.9651811,19.2074123,bus_stop,Raymond,Thane Municipal Transport,16,platform,2197,1,95
Feature,Point,72.9803954,19.2271812,bus_stop,Dhokali Naka,Thane Municipal Transport,17,platform,2198,1,95
Feature,Point,72.9822472,19.2283822,bus_stop,Shidheswer Garden,Thane Municipal Transport,18,platform,2199,1,95
Feature,Point,72.9841912,19.2296047,bus_stop,Wellman Company,Thane Municipal Transport,19,platform,2200,1,95
Feature,Point,72.9860575,19.2311408,bus_stop,Bayer Main Gate,Thane Municipal Transport,20,platform,2201,1,95
Feature,Point,72.9877058,19.2334102,bus_stop,Sandoz Baug,Thane Municipal Transport,21,platform,2202,1,95
Feature,Point,72.9885211,19.2349189,bus_stop,Novartis,Thane Municipal Transport,22,platform,2203,1,95
Feature,Point,72.9897793,19.2372087,bus_stop,Boringer,Thane Municipal Transport,23,platform,2204,1,95
Feature,Point,72.9908056,19.2390992,bus_stop,Kolshet Gaon,Thane Municipal Transport,24,platform,2205,1,95
Feature,Point,72.9919689,19.2404238,bus_stop,Air Force Station Kolshet,Thane Municipal Transport,25,platform,2206,1,95
Feature,Point,72.9941863,19.2408257,bus_stop,Kolshet Trichapada,Thane Municipal Transport,26,platform,2207,1,95
Feature,Point,72.9962987,19.2440568,bus_stop,Kolshet Trichapada,Thane Municipal Transport,1,platform,2208,0,95
Feature,Point,72.9919442,19.2401482,bus_stop,Air Force Station Kolshet,Thane Municipal Transport,2,platform,2209,0,95
Feature,Point,72.9907624,19.2387947,bus_stop,Kolshet Gaon,Thane Municipal Transport,3,platform,2210,0,95
Feature,Point,72.9895955,19.2364292,bus_stop,Boringer,Thane Municipal Transport,4,platform,2211,0,95
Feature,Point,72.9887222,19.2350174,bus_stop,Novartis,Thane Municipal Transport,5,platform,2212,0,95
Feature,Point,72.9879047,19.2334268,bus_stop,Sandoz Baug,Thane Municipal Transport,6,platform,2213,0,95
Feature,Point,72.9860863,19.2309186,bus_stop,Bayer Main Gate,Thane Municipal Transport,7,platform,2214,0,95
Feature,Point,72.9843965,19.229545,bus_stop,Wellman Company,Thane Municipal Transport,8,platform,2215,0,95
Feature,Point,72.9826101,19.2284514,bus_stop,Kavyadhara / Siddheshwar Garden,Thane Municipal Transport,9,platform,2216,0,95
Feature,Point,72.9805732,19.2271444,bus_stop,Dhokali Naka,Thane Municipal Transport,10,platform,2217,0,95
Feature,Point,72.964155,19.2079758,bus_stop,Raymond,Thane Municipal Transport,11,platform,2218,0,95
Feature,Point,72.9779967,19.2208103,bus_stop,Kapurbavdi,Thane Municipal Transport,12,platform,2219,0,95
Feature,Point,72.9781366,19.2157392,bus_stop,Ashapura Mandir,Thane Municipal Transport,13,platform,2220,0,95
Feature,Point,72.9779961,19.2143159,bus_stop,Majiwada Naka,Thane Municipal Transport,14,platform,2221,0,95
Feature,Point,72.9772733,19.2105732,bus_stop,Muktai Nagar,Thane Municipal Transport,15,platform,2222,0,95
Feature,Point,72.9771602,19.2088857,bus_stop,Gokul Nagar,Thane Municipal Transport,16,platform,2223,0,95
Feature,Point,72.9774931,19.2071094,bus_stop,Ambika Yoga Kutir,Thane Municipal Transport,17,platform,2224,0,95
Feature,Point,72.9773074,19.2041227,bus_stop,Kolbad,Thane Municipal Transport,18,platform,2225,0,95
Feature,Point,72.9763497,19.2026232,bus_stop,Bramhala Talav / Manorpada,Thane Municipal Transport,19,platform,2226,0,95
Feature,Point,72.9732856,19.200604,bus_stop,St Work Shop,Thane Municipal Transport,20,platform,2227,0,95
Feature,Point,72.9718284,19.1984379,bus_stop,Makhamali Talav,Thane Municipal Transport,21,platform,2228,0,95
Feature,Point,72.9705393,19.1941973,bus_stop,Vandana Cinema,Thane Municipal Transport,22,platform,2229,0,95
Feature,Point,72.9675402,19.191292,bus_stop,Hari Nivas,Thane Municipal Transport,23,platform,2230,0,95
Feature,Point,72.9686448,19.1873698,bus_stop,Ice Factory,Thane Municipal Transport,24,platform,2231,0,95
Feature,Point,72.971731,19.1876767,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,25,platform,2232,0,95
Feature,Point,72.9746777,19.1887823,bus_stop,Gaondevi,Thane Municipal Transport,26,platform,2233,0,95
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,27,platform,2234,0,95
Feature,Point,72.9522781,19.209358,bus_stop,Lokmanya Nagar,Thane Municipal Transport,1,platform,2235,0,102
Feature,Point,72.9540073,19.2085109,bus_stop,Yashodhan Nagar,Thane Municipal Transport,2,platform,2236,0,102
Feature,Point,72.9542926,19.2061871,bus_stop,Sawarkar Nagar,Thane Municipal Transport,3,platform,2237,0,102
Feature,Point,72.9554477,19.2034361,bus_stop,Kamgar Hospital,Thane Municipal Transport,4,platform,2238,0,102
Feature,Point,72.9537367,19.2020498,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,5,platform,2239,0,102
Feature,Point,72.9539829,19.2000845,bus_stop,Agriculture,Thane Municipal Transport,6,platform,2240,0,102
Feature,Point,72.9556573,19.1977627,bus_stop,Ambika Nagar,Thane Municipal Transport,7,platform,2241,0,102
Feature,Point,72.954878,19.195842,bus_stop,Bradma Compound,Thane Municipal Transport,8,platform,2242,0,102
Feature,Point,72.9537729,19.1937061,bus_stop,Road No 16,Thane Municipal Transport,9,platform,2243,0,102
Feature,Point,72.9552225,19.1921298,bus_stop,Passport Office / M.I.D.C,Thane Municipal Transport,10,platform,2244,0,102
Feature,Point,72.9553856,19.1877054,bus_stop,Automatic Company,Thane Municipal Transport,11,platform,2245,0,102
Feature,Point,72.9543675,19.1842839,bus_stop,Mulund Check Naka,Thane Municipal Transport,12,platform,2246,0,102
Feature,Point,72.9527328,19.1836153,bus_stop,Santoshi Mata Mandir,Thane Municipal Transport,13,platform,2247,0,102
Feature,Point,72.9457101,19.1796176,bus_stop,Kamagar Hospital Mulund,Thane Municipal Transport,14,platform,2248,0,102
Feature,Point,72.9505954,19.1787404,bus_stop,Gyan Sarita Sada,Thane Municipal Transport,15,platform,2249,0,102
Feature,Point,72.9521912,19.1761151,bus_stop,Pach Rasta Devidayal Road,Thane Municipal Transport,16,platform,2250,0,102
Feature,Point,72.9544977,19.1739683,bus_stop,Mulund Shivsena,Thane Municipal Transport,17,platform,2251,0,102
Feature,Point,72.9571277,19.1737089,bus_stop,Mulund Station (W),Thane Municipal Transport,18,platform,2252,0,102
Feature,Point,72.9580377,19.1738399,bus_stop,Mulund Station (W),Thane Municipal Transport,1,platform,2253,1,102
Feature,Point,72.9505403,19.1786166,bus_stop,Mulund Sonapur,Thane Municipal Transport,2,platform,2254,1,102
Feature,Point,72.9452768,19.1792015,bus_stop,Kamagar Hospital Mulund,Thane Municipal Transport,3,platform,2255,1,102
Feature,Point,72.9502628,19.1834763,bus_stop,Santoshi Mata Mandir,Thane Municipal Transport,4,platform,2256,1,102
Feature,Point,72.9538672,19.1843131,bus_stop,Mulund Check Naka,Thane Municipal Transport,5,platform,2257,1,102
Feature,Point,72.9551377,19.187406,bus_stop,Automatic Company,Thane Municipal Transport,6,platform,2258,1,102
Feature,Point,72.9552461,19.1910988,bus_stop,Passport Office / M.I.D.C,Thane Municipal Transport,7,platform,2259,1,102
Feature,Point,72.9538552,19.1933849,bus_stop,Road No 16,Thane Municipal Transport,8,platform,2260,1,102
Feature,Point,72.9549691,19.1960345,bus_stop,Bradma Compound,Thane Municipal Transport,9,platform,2261,1,102
Feature,Point,72.955701,19.1976019,bus_stop,Ambika Nagar,Thane Municipal Transport,10,platform,2262,1,102
Feature,Point,72.9541648,19.1993897,bus_stop,Agriculture,Thane Municipal Transport,11,platform,2263,1,102
Feature,Point,72.9536774,19.2025604,bus_stop,Jai Bhawani Nagar,Thane Municipal Transport,12,platform,2264,1,102
Feature,Point,72.953992,19.203571,bus_stop,Kamgar Hospital,Thane Municipal Transport,13,platform,1245,1,102
Feature,Point,72.9540995,19.2058231,bus_stop,Sawarkar Nagar,Thane Municipal Transport,14,platform,2266,1,102
Feature,Point,72.9522786,19.2093577,bus_stop,Lokmanya Nagar,Thane Municipal Transport,15,platform,1313,1,102
Feature,Point,72.9546636,19.2078418,bus_stop,Yashodhan Nagar,Thane Municipal Transport,16,platform,2267,1,102
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,2268,0,21
Feature,Point,72.9717259,19.1876062,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,2,platform,2269,0,21
Feature,Point,72.9687961,19.1872059,bus_stop,Ice Factory,Thane Municipal Transport,3,platform,2270,0,21
Feature,Point,72.9669845,19.1874399,bus_stop,Malhar Cinema,Thane Municipal Transport,4,platform,2271,0,21
Feature,Point,72.9646377,19.1880411,bus_stop,Income Tax Office,Thane Municipal Transport,5,platform,2272,0,21
Feature,Point,72.9631809,19.1893682,bus_stop,Highway Darshan Society,Thane Municipal Transport,6,platform,2273,0,21
Feature,Point,72.9628555,19.1923771,bus_stop,R. T. O/ L. I. C,Thane Municipal Transport,7,platform,2274,0,21
Feature,Point,72.9598052,19.1932382,bus_stop,Hajuri Dargah,Thane Municipal Transport,8,platform,2275,0,21
Feature,Point,72.959233,19.1949886,bus_stop,Hajuri,Thane Municipal Transport,9,platform,2276,0,21
Feature,Point,72.9592303,19.1951505,bus_stop,Hajuri,Thane Municipal Transport,1,platform,2279,1,21
Feature,Point,72.9598067,19.1932373,bus_stop,Hajuri Dargah,Thane Municipal Transport,2,platform,2280,1,21
Feature,Point,72.962255,19.194265,bus_stop,Murfi Company,Thane Municipal Transport,3,platform,2281,1,21
Feature,Point,72.963655,19.1893938,bus_stop,Highway Darshan Society,Thane Municipal Transport,4,platform,2282,1,21
Feature,Point,72.9649303,19.188038,bus_stop,Income Tax Office,Thane Municipal Transport,5,platform,2283,1,21
Feature,Point,72.966857,19.1875433,bus_stop,Malhar Cinema,Thane Municipal Transport,6,platform,2284,1,21
Feature,Point,72.9686454,19.1873616,bus_stop,Ice Factory,Thane Municipal Transport,7,platform,2285,1,21
Feature,Point,72.971732,19.1876764,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,8,platform,2286,1,21
Feature,Point,72.9746785,19.1887817,bus_stop,Gaondevi,Thane Municipal Transport,9,platform,2287,1,21
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,10,platform,2288,1,21
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,2291,1,20
Feature,Point,72.9717267,19.1876068,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,2,platform,2292,1,20
Feature,Point,72.9675119,19.188317,bus_stop,Naupada,Thane Municipal Transport,3,platform,2293,1,20
Feature,Point,72.9676911,19.1904631,bus_stop,Hari Niwas,Thane Municipal Transport,4,platform,2294,1,20
Feature,Point,72.9683384,19.1927356,bus_stop,Aradhana Cinema,Thane Municipal Transport,5,platform,2295,1,20
Feature,Point,72.9674354,19.193362,bus_stop,Pradeep Society,Thane Municipal Transport,6,platform,2296,1,20
Feature,Point,72.964496,19.1957706,bus_stop,Gurukul Society,Thane Municipal Transport,7,platform,2297,1,20
Feature,Point,72.9634121,19.1988489,bus_stop,Nitin Company,Thane Municipal Transport,8,platform,2298,1,20
Feature,Point,72.9626162,19.1956101,bus_stop,Louiswadi,Thane Municipal Transport,9,platform,2299,1,20
Feature,Point,72.9604217,19.1974456,bus_stop,Kajuwadi,Thane Municipal Transport,10,platform,2300,1,20
Feature,Point,72.9605652,19.1975371,bus_stop,Kajuwadi,Thane Municipal Transport,1,platform,2301,0,20
Feature,Point,72.9628977,19.1991462,bus_stop,Nitin Company,Thane Municipal Transport,2,platform,2302,0,20
Feature,Point,72.9644356,19.1958959,bus_stop,Gurukul Society,Thane Municipal Transport,3,platform,2303,0,20
Feature,Point,72.9667844,19.1947594,bus_stop,Parmarth Niketan,Thane Municipal Transport,4,platform,1799,0,20
Feature,Point,72.967044,19.1936103,bus_stop,Pradeep Society,Thane Municipal Transport,5,platform,2304,0,20
Feature,Point,72.968389,19.1927325,bus_stop,Aradhana Cinema,Thane Municipal Transport,6,platform,2305,0,20
Feature,Point,72.9679558,19.1912484,bus_stop,Hari Niwas,Thane Municipal Transport,7,platform,2306,0,20
Feature,Point,72.9686445,19.1873699,bus_stop,Ice Factory,Thane Municipal Transport,8,platform,2307,0,20
Feature,Point,72.9717317,19.1876765,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,9,platform,2308,0,20
Feature,Point,72.9746775,19.1887818,bus_stop,Gaondevi,Thane Municipal Transport,10,platform,2309,0,20
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,11,platform,2310,0,20
Feature,Point,72.976106,19.186713,bus_stop,Thane Station West SATIS,Thane Municipal Transport,1,platform,190,1,8
Feature,Point,72.971692,19.187608,bus_stop,A.K. Joshi Vidyalaya,Thane Municipal Transport,2,platform,191,1,8
Feature,Point,72.966812,19.187501,bus_stop,Saraswati School,Thane Municipal Transport,3,platform,192,1,8
Feature,Point,72.963232,19.189414,bus_stop,Highway Darshan,Thane Municipal Transport,4,platform,193,1,8
Feature,Point,72.962273,19.196305,bus_stop,Louiswadi,Thane Municipal Transport,5,platform,194,1,8
Feature,Point,72.962962,19.19891,bus_stop,Nitin Company,Thane Municipal Transport,6,platform,195,1,8
